11784,201109,FREN,211,2,B,Offered both semesters,15,15,,Studies in Language,Marie-Cecile Ganne-Schiermeier,"Comprehensive review of French grammar, enrichment of vocabulary, and introduction to French techniques of literary analysis, composition, and the organization of ideas. Open to first-year students who have taken one of the prerequisite courses.","At least one unit of 206, 207, 208, 209 or above, an SAT II score of 690-800, an equivalent departmental placement score, or an AP score of 5.",Language and Literature,,,MTh,11:10 am - 12:20 pm,Pendleton Hall East 349,,, ,N/A,,, 
11785,201109,EDUC,216,1,2,Offered second semester,24,24,,Education and Social Policy,Kenneth S. Hawes,"An examination of education policy in recent decades as well as the social, political, and economic forces that have shaped those policies over the years. We will analyze the differentand sometimes conflictinggoals, motivations, and outcomes of educational policies. Who designs educational policy and for whom? Whose interests are served and whose interests are unmet? Using a case study approach, we will discuss major topics of debate in American education, including equal educational opportunity, school desegregation, bilingual education, school choice, and education standards and testing.",None,Social and Behavioral Analysis,,,TF,11:10 am - 12:20 pm,Pendleton Hall East 349,,, ,N/A,,, 
11786,201109,REL,104,1,2,Offered second semester,15,30,,Study of the Hebrew Bible/Old Testament,Edward Silver,"Critical introduction to the Hebrew Bible/Old Testament, studying its role in the history and culture of ancient Israel and its relationship to ancient Near Eastern cultures. Special focus on the fundamental techniques of literary, historical, and source criticism in modern scholarship, with emphasis on the Bible's literary structure and compositional evolution.",None,Historical Studies,"Religion, Ethics, and Moral Philosophy",,TF,09:50 am - 11:00 am,Founders Hall 120,,, ,N/A,,, 
11789,201109,PSYC,307R,1,B,Offered both semesters,10,10,,Research Methods in Developmental Psychology,Tracy R. Gleason,An introduction to research methods appropriate to the study of human development. Individual and group projects. Laboratory. Each section typically limited to 10 students. Observations at the Child  Study Center required.,205 and 207.,Does not satisfy the laboratory requirement,Social and Behavioral Analysis,,MTh,08:30 am - 11:00 am,Science Center 569,,, ,N/A,,, 
11791,201109,PSYC,213,1,1,Offered first semester,34,30,,Abnormal Psychology,Paul M. Wink,"An examination of major psychological disorders with special emphasis on phenomenology. Behavioral treatment of anxiety based disorders, cognitive treatment of depression, psychoanalytic therapy of personality disorders, and biochemical treatment of schizophrenia will receive special attention. Other models of psychopathology will also be discussed.","101, AP score of 5 or permission of instructor. Not open to students who have taken [224].",Social and Behavioral Analysis,,,MTh,11:10 am - 12:20 pm,Science Center 396,,, ,N/A,,, 
11792,201109,ENG,205,1,2,Offered second semester,13,15,,Writing for Children,Susan L. Meyer,"What makes for excellence in writing for children? When Margaret Wise Brown repeats the word 'moon' in two subsequent pages'Goodnight moon. Goodnight cow jumping over the moon'is this effective or clunky? What makes rhyme and repetition funny and compelling in one picture book (such as Rosemary Wells's Noisy Nora) but vapid in another? How does E.B. White establish Fern's character in the opening chapter of Charlotte's Web? What makes Cynthia Kadohata's Kira-Kira a novel for children rather than adultsor is it one? In this course, students will study many examples of children's literature from the point of view of writers and will write their own short children's fiction (picture book texts, middle-reader or young adult short stories) and share them in workshops. Enrollment limited to 15 students. Mandatory credit/noncredit.",None,Language and Literature,,,MTh,01:30 pm - 02:40 pm,Pendleton Hall East 430,,, ,N/A,,, 
11793,201109,ENG,251,1,2,Offered second semester,31,30,,Modern Poetry,Frank L. Bidart,"The modernist revolution at the beginning of the twentieth century is one of the most important revolutions in the history of English--writers radically rethought what a poem is, what a novel is, what writing itself is. We are still the heirs of the great innovators who emerged during that time: Yeats, Eliot, Pound, Frost, Moore, Stevens, Williams, Langston Hughes. In this course we will look at what connects their work and the profound divisions among them.",None,Language and Literature,,,W,03:35 pm - 05:55 pm,Founders Hall 126,,, ,N/A,,, 
11795,201109,HNUR,101,1,1,Offered first semester,14,15,,Elementary Hindi/Urdu,Neelima Shukla-Bhatt,"HNUR 101-102. An introduction to the most widely spoken language in the South Asian subcontinent, which is also used extensively for interregional and international communications. Learning this language provides a linguistic passport to things South Asian. The languageoften referred to as 'Hindustani'is written in two different scripts: the Perso-Arabic based Urdu, and the Sanskrit based Devanagari (Hindi). Students will learn to converse in the language and to read and write in both scripts. Conventional teaching materials will be supplemented by popular songs and clips from contemporary Indian cinema and television, the two internationally popular media that use this language. Each semester earns one unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",None. Not open to students who have taken the course as SAS 101-102.,None,,,MWTh,08:30 am - 09:40 am,Founders Hall 120,,, ,N/A,,, 
11796,201109,HNUR,201,1,1,Offered first semester,6,10,,Intermediate Hindi/Urdu,Amy C. Bard,"HNUR 201-202. Intermediate Hindi/Urdu will build on the reading, writing, and speaking skills acquired in Introductory Hindi/Urdu (HNUR 101-102). The readings, drawn from simple literary texts as well as from social and journalistic writings, will reinforce the grammar learned in the introductory course and introduce new grammar topics. The writing exercisesmainly in essay formatswill stress usage of idioms and sentence constructions by students. The class will be conducted in Hindi/Urdu with a part of every class dedicated to conversation on the theme of the day in the language. Each semester earns one unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.",101-102 or equivalent. Not open to students who have taken the course as SAS 201-202.,One unit of Language and Literature for 202,,,TWF,09:50 am - 11:00 am,Clapp Library 346,,, ,N/A,,, 
11797,201109,MATH,302,1,2,Offered second semester,11,25,,Elements of Analysis I,Helen P. Wang,"Real analysis is the study of the rigorous theory of the real numbers, Euclidean space, and calculus. The goal is to thoroughly understand the familiar concepts of continuity, limits and sequences. Topics include compactness, completeness, and connectedness; continuous functions; differentiation and integration; limits and sequences; and interchange of limit operations as time permits.",205 and 206,Mathematical Modeling,,,MWTh,09:50 am - 11:00 am,Science Center 270,,, ,N/A,,, 
11798,201109,CHIN,103,1,1,Offered first semester,8,15,,Advanced Beginning Chinese,Weina Zhao,"CHIN 103-104. An introductory course that teaches the skills of listening comprehension, speaking, reading, and writing in Mandarin Chinese. Emphasis is on pronunciation, vocabulary, grammar, and communication. Computer programs for pronunciation, listening comprehension, grammar, and writing Chinese characters will be used extensively. Three 70-minute classes. Each semester earns 1.0 unit of credit; however, both semesters must be completed satisfactorily to receive credit for either course.","Open to students who can speak some Chinese (Mandarin or other Chinese dialect), or who have some knowledge about reading and writing Chinese characters. Department placement test is required.",None,,,MWTh,09:50 am - 11:00 am,Founders Hall 227,,, ,N/A,,, 
11799,201109,JPN,312,1,2,Offered second semester,7,25,7,Literary Japanese: Reading the Classics,Carolyn A. Morley,"Reading and discussion in Japanese of selections from classical Japanese literature: focus on translation skills. Students will have the opportunity to sample The Tale of Genji and The Pillow Book, among others, in the original and to familiarize themselves with the classical language. Two periods with discussion section. Students may register for either JPN 312 or THST 312 and credit will be granted accordingly.",232 or permission of the instructor.,Language and Literature,,,MTh,02:50 pm - 04:00 pm,Alumnae Hall 102,,, ,N/A,,, 
11801,201109,THST,101,1,1,Offered first semester,10,10,,"Can We Have an Argument? Understanding, Employing, and Delivering Sound Rhetoric",Diego Arciniegas,"This course will apply theatrical performance training to the art of public speaking or rhetoric. One of the three original Liberal Arts, the art of discourse has long been recognized as fundamental to the creation of knowledge, and the development of thought. Employing dramatic and nondramatic texts, original student-written work, and an occasional Saturday Night Live sketch, students will discover the power of words to change hearts and minds, as well as their ability to undercut the speaker who does not know how to use them properly. The course is intended to develop communicative and expressive skills in students, who might not be drawn to the fine arts, but who might benefit from theatrical training to become more effective thinkers, writers, and speakers.",None. Open to first-years only.,"Arts, Music, Theatre, Film, Video",,,M,09:50 am - 12:20 pm,Alumnae Hall AUD,,, ,N/A,,, 
11802,201109,THST,204,1,B,Offered both semesters,11,10,,Introduction to Acting,Diego Arciniegas,"This course is intended for any and all levels of experience. Students are introduced to the fundamentals of contemporary stage performance, as devised by such stage theoreticians as Constantine Stanislavsky, Lee Strasbourg and Sanford Meisner. Instruction focuses on the proper methods for breaking scenes down into component units or 'beats,' staging them for clarity of purpose, and performing them truthfully in the immediate present before a live audience. Students perform in every class with a rotating roster of partners, emphasizing group learning and mutual support in the pursuit of an individual acting aesthetic. Performance material is drawn from the work of contemporary playwrights researched by the students or recommended by the instructor.",None,"Arts, Music, Theatre, Film, Video",,,M,01:30 pm - 04:00 pm,Alumnae Hall AUD,,, ,N/A,,, 
11806,201109,CAMS,135,1,1,Offered first semester,6,12,37,Introduction to Video Production,Salem Mekuria,"Introduction to the principles of video production with emphasis on developing basic skills of recording with a video camera, scripting, directing, and editing short videos. Students may register for either CAMS 135 or ARTS 165 and credit will be granted accordingly.",None. Permission of the instructor required. Meets Production requirement for CAMS major. File application found on the department website before pre-registration.,"Arts, Music, Theatre, Film, Video",,,M,01:30 pm - 05:20 pm,Jewett Art Center 464,,, ,N/A,,, 
11807,201109,CAMS,138,1,1,Offered first semester,0,15,38,Photography I,David M. Kelley,"This introductory course explores photography as a means of visual communication by producing and analyzing photographic images. Emphasis is on acquiring basic black-and-white technical skills with 35mm cameras and traditional darkroom practices. Class discussions and studio projects address a range of technical, compositional, and aesthetic issues fundamental to image-making. Strong emphasis is on the development of both a technical grasp of the tools and a critical awareness of the medium through assignments and critiques. Students may register for either CAMS 138 or ARTS 108 and credit will be granted accordingly.",None. Permission of the instructor required. Meets Production requirement for CAMS major. File application found on the department website before pre-registration,"Arts, Music, Theatre, Film, Video",,,T,01:30 pm - 04:00 pm,Jewett Art Center 457,F,01:33 pm - 04:00 pm,Jewett Art Center 454,N/A,,, 
11808,201109,ARTS,105,3,B,Offered both semesters,17,18,,Drawing I,Heddi V. Siebel,"An introduction to the fundamentals of drawing with attention to the articulation of line, shape, form, gesture, perspective, and value. Studio work introduces a range of traditional drawing tools and observational methods while exploring a variety of approaches to image making and visual expression. In-class drawing exercises and weekly homework assignments address a range of subjects with brief attention given to the human figure. Required course for all studio art and architecture majors.","None. Permission of the instructor required for sophomore, juniors, and seniors. Submit application via the Art Department web site before registration.","Arts, Music, Theatre, Film, Video",,,TTh,06:30 pm - 09:00 pm,Pendleton Hall West 310,,, ,N/A,,, 
11809,201109,NEUR,315,1,1,Offered first semester,11,12,50,Neuroendocrinology with Laboratory,Marc J. Tetel,"Hormones act throughout the body to coordinate basic biological functions such as development, differentiation and reproduction. This course will investigate how hormones act in the brain to regulate physiology and behavior. We will study how the major neuroendocrine axes regulate a variety of functions, including brain development, reproductive physiology and behavior, homeostasis and stress. The regulation of these functions by hormones will be investigated at the molecular, cellular and systems levels. Laboratory experiments will explore various approaches to neuroendocrine research, including the detection of hormone receptors in the brain and analysis of behavior. Students may register for either NEUR 315 or BISC 315 and credit will be granted accordingly.","200, or both BISC 110/112 and BISC 203, or permission of instructor.",Epistemology and Cognition,Natural and Physical Science,,TF,09:50 am - 11:00 am,Science Center 261A,,, ,N/A,,, 
11822,201109,ENG,206,1,1,Offered first semester,12,15,27,Tpc: Writing the Travel Essay,Marilyn Sides,,,Language and Literature,,,TF,11:10 am - 12:20 pm,Jewett Art Center 452,,, ,N/A,,, 
11825,201109,WRIT,125P,10,B,Offered both semesters,11,12,,The Maternal in  Film,Winifred J. Wood,"Film theorist MaryAnn  Doane observes that 'in Western culture, there is something obvious about the  maternal, which has no counterpart in the paternal' and whatever  it is that is obvious about motherhood is  represented and played out in countless films. In this course, we will test  Doane's claim, examining multiple versions of 'the mother' in Hollywood  cinema, both classic and contemporary. Among the motherly archetypes we will  consider are: the self-sacrificing mother of '40s melodrama, the monstrous  mother of the '50s, women-who-could-never-be-mothers of film  noir, the absent mother of the '80s and '90s, and (possibly), as we  investigate race and immigration issues, mother as 'other.' Writing assignments  will ask students to analyze films using the techniques of film analysis to be  taught in the course. A third class session each week  will be devoted to technical aspects of writing, and there will be an  additional research and computing lab taught by Writing Program faculty and  Clapp Library staff. The course will provide extra academic support to students  who desire intensive preparation for the demands of writing at the college  level. Registration in this section is restricted to students selected for the Wellesley Plus Program.  Mandatory credit/noncredit.",None,None,,,MTh,01:30 pm - 02:40 pm,Clapp Library 346,W,11:10 - 12:20 pm,Clapp Library 346,W: 29-AUG-11   19-SEP-11   03-OCT-11   24-OCT-11   07-NOV-11   28-NOV-11   ,,, 
11827,201109,WRIT,125P,11,B,Offered both semesters,11,12,,The Wire and the American City,Lynne S. Viti,"The acclaimed HBO  television series The Wire has opened up a new  avenue for scholars, urban community members, and everyday viewers to consider  the complex problems of the contemporary American city. In this course, we will  look at the rich array of new writing by sociologists, legal analysts, and  political scientists in relation to selected episodes of The Wire. Required readings from authors, including  Randall Kennedy, Geoffrey Canada, William Julius Wilson, Kurt Schmoke, David  Simon, and William Bennett as well as screenings of The  Wire will serve as a springboard for argument and writing. This course  emphasizes both writing and research skills. A third  class session each week will be devoted to technical aspects of writing, and  there will be an additional research and computing lab taught by Writing  Program faculty and Clapp Library staff. The course will provide extra academic  support to students who desire intensive preparation for the demands of writing  at the college level. Registration in this section is restricted to students  selected for the Wellesley  Plus Program. Mandatory credit/noncredit.",None,None,,,TF,02:50 pm - 04:00 pm,Pendleton Hall East 351,W,11:10 - 12:20 pm,Pendleton Hall East 125,W: 12-SEP-11   26-SEP-11   17-OCT-11   31-OCT-11   14-NOV-11   05-DEC-11   ,,, 
11829,201109,ECON,101,6,B,Offered both semesters,15,33,,Principles of Microeconomics,Anne N. Le Brun,"This first course in economics introduces students to the market system. Microeconomics considers the decisions of households and firms about what to consume and what to produce, and the efficiency and equity of market outcomes. Supply and demand analysis is developed and applied. Policy issues include price floors and ceilings, competition and monopoly, income distribution, and the role of government in a market economy.",Fulfillment of the basic skills component of the Quantitative Reasoning requirement.,Social and Behavioral Analysis,,,TF,08:30 am - 09:40 am,Pendleton Hall East 339,W,08:30 - 9:40 am,Pendleton Hall East 339,W: 12-SEP-11   26-SEP-11   17-OCT-11   31-OCT-11   14-NOV-11   05-DEC-11   ,,, 
11834,201109,ARTS,218,1,B,Offered both semesters,7,12,,Introductory Painting,Heddi V. Siebel,"An introduction to the fundamental issues of painting, emphasizing color, composition, and paint manipulation through direct observation. Outside assignments, slide presentations, and class discussions aimed towards helping students gain technical skills, visual sophistication, and critical awareness. Students paint from a variety of subjects, including the self-portrait and still life.",105 or 109 or permission of the instructor required.,"Arts, Music, Theatre, Film, Video",,,MTh,01:30 pm - 04:00 pm,Jewett Art Center 244,,, ,N/A,,, 
11836,201109,HIST,203,1,1,Offered first semester,23,25,,Out of Many: American History to 1877,Ryan A. Quintana,"An introduction to American life, politics and culture, from the colonial period through the aftermath of the Civil War. Surveys the perspectives of the many peoples converging on North America, during this era, and explores the shifting fault lines of 'liberty' among them. Because Early America was not inevitably bound toward the creation of the 'United States of America,' we will ask how such an unlikely thing, in fact, happened. How did a nation emerge from such a diverse array of communities? And how did various peoples come to claim citizenship in this new nation? Emphasis, too, on the issues that convulsed the American colonies and early republic: African slavery, revolutionary politics, immigration, westward expansion, and the coming of the Civil War.",None,Historical Studies,,,TF,09:50 am - 11:00 am,Jewett Art Center 372,,, ,N/A,,, 
12036,201109,CAMS,101,1,1,Offered first semester,19,20,,Introduction to Cinema and Media Studies,Elisabeth V. Ford,"CAMS 101 introduces students to the study of audio-visual media, including oral, print, photographic, cinematic, broadcast and digital media forms and practices. Using a case study approach, we will explore the nature of audio-visual communication/representation in historical, cultural, disciplinary, and media-specific contexts, and examine different theoretical and critical perspectives on the role and power of media to influence our social values, political beliefs, identities, and behaviors. We'll also consider how consumers of media representations can and do contest and unsettle their embedded messages. Our emphasis will be on developing the research and analytical tools, modes of reading, and forms of critical practice that can help us to negotiate the increasingly mediated world in which we live.","None. CAMS 101 is required for all students majoring or minoring in Cinema and Media Studies, and should be taken before any other CAMS course, 135 and higher.","Arts, Music, Theatre, Film, Video",,,TF,11:10 am - 12:20 pm,Pendleton Hall West 212,,, ,N/A,,, 
12045,201109,GRK,201,1,1,Offered first semester,9,20,,Plato,Athena E. Kirk,"Study of selected dialogues of Plato. Socrates in Plato and in other ancient sources; Socrates and Plato in the development of Greek thought; the dialogue form, the historical context. Selected readings in translation from Plato, Xenophon, the comic poets, and other ancient authors.",101 and 102 or two admission units in Greek or permission of the instructor.,Language and Literature,,,TF,11:10 am - 12:20 pm,Pendleton Hall East 351,W,10:10 am - 11:00 am,Founders Hall 128,N/A,,, 
12053,201109,MATH,220,1,2,Offered second semester,22,25,,Probability and Elementary Statistics,Michael A. Broshi,"This course is about the mathematics of uncertainty, where we use the ideas of probability to describe patterns in chance phenomena. Probability is the basis of statistics and game theory, and is immensely useful in many fields including business, social and physical sciences, and medicine. The first part of the course focuses on probability theory (random variables, conditional probability, probability distributions), using integration and infinite series. The second part discusses topics from statistics (sampling, estimation, confidence interval, hypothesis testing). Applications are taken from areas such as medical diagnosis, quality control, gambling, political polls, and others.","205. Open to students with a strong background in single-variable calculus (116, 120, or the equivalent) by permission of the instructor",Fulfills the Quantitative Reasoning overlay course requirement,Mathematical Modeling,,TF,02:50 pm - 04:00 pm,Science Center 268,W,03:35 pm - 04:45 pm,Science Center 268,N/A,,, 
12055,201109,MATH,310,1,1,Offered first semester,5,15,,Complex Analysis,Andrew C. Schultz,"This course offers a rigorous treatment of complex analysis of one variable. Topics include complex numbers and functions, analyticity, Cauchy's integral formula and its consequences, Taylor and Laurent series, the residue theorem, the principle of the argument and Rouch's theorem. Other subjects may include conformal mappings, asymptotic series and infinite products. The course will be conducted at the level of both theory and computation.",302,Mathematical Modeling,,,TWF,09:50 am - 11:00 am,Science Center 362,,, ,N/A,,, 
12067,201109,RUSS,101,1,1,Offered first semester,7,20,,Elementary Russian I,"Alla L. Epsteyn,Thomas P. Hodge","Introduction to Russian grammar through oral, written, and reading exercises; special emphasis on oral expression. Four periods.",None,None,,,TThF,08:30 am - 09:40 am,Founders Hall 423,F,12:30 pm - 01:20 pm,Founders Hall 423,N/A,,, 
12068,201109,RUSS,201,1,1,Offered first semester,9,20,,Intermediate Russian I,Alla L. Epsteyn,"Conversation, composition, reading, music, comprehensive review of grammar; special emphasis on speaking and writing idiomatic Russian. Students learn and perform a play in Russian in the course of the semester. Three periods.",102 or equivalent,Language and Literature,,,TWF,11:10 am - 12:20 pm,Green Hall 338,,, ,N/A,,, 
12073,201109,WGST,217,1,2,Offered second semester,15,25,,Growing Up Gendered,Nancy L. Marshall,"This course focuses on childhood and the teen years in the United States. How do we become gendered? What are the experiences of children and teens in families, schools, and peer groups that contribute to that process? What is the relationship between pop culture and the gendered lives of children and teens? How does gendering vary by race/ethnicity and social class? We will explore the core issues in the field, including the importance of including the voices of children and teens, the ways in which gender is constructed in social interactions, the intersections of gender, sexuality and peer status, and the importance of collective and individual agency.",108 [WOST 108] or 120 [WOST 120]. Not open to students who have previously taken [WOST 217].,Social and Behavioral Analysis,,,MTh,11:10 am - 12:20 pm,Founders Hall 423,,, ,N/A,,, 
12076,201109,ARTH,200,1,1,Offered first semester,31,30,,Architecture and Urban Form,Alice T. Friedman,An introduction to the study of architecture and the built environment.,None,"Arts, Music, Theatre, Film, Video",,,T,01:30 pm - 04:00 pm,Jewett Art Center 450,,, ,N/A,,, 
12081,201109,ARTH,309,1,2,Offered second semester,10,15,,Seminar. Problems in Architectural History,Alice T. Friedman,"Topic for 2011-12: The Villa. This seminar will examine the architecture, history, and literature of the villa, country house, and vacation home from antiquity to the present. European and American examples will be studies through in-depth case histories, with an emphasis on the social and cultural history of the type in various historical contexts.","228, 229, or 231, or by permission of the instructor.","Arts, Music, Theatre, Film, Video",,,W,02:15 pm - 04:45 pm,Jewett Art Center 454,,, ,N/A,,, 
12084,201109,ARTS,106,1,B,Offered both semesters,12,15,,Introduction to Chinese Painting,Qing-Min Meng,"This course introduces the basic concepts and techniques of traditional Chinese painting. Class activities will emphasize the theoretical and aesthetic principles associated with the use of brushstroke, composition, ink, and color. Subjects include Chinese calligraphy as well as the three major categories of traditional Chinese painting: flower and bird, mountain and river, and figure painting. Weekly studio assignments introduce a range of techniques, and by the end of the term students compose their own paintings in a traditional Chinese manner.","None. Permission of the instructor required for sophomore, juniors, and seniors. Submit application via the Art Department web site before registration.","Arts, Music, Theatre, Film, Video",,,M,12:30 pm - 05:20 pm,Pendleton Hall West 209,,, ,N/A,,, 
12085,201109,ARTS,220,1,1,Offered first semester,11,12,,Introductory Print Methods: Intaglio/Relief,Phyllis I. McGibbon,"An introduction to the central concepts of printmaking using intaglio and relief methods such as copperplate etching and woodcut. Students develop visual and creative flexibility through hands-on work with image sequences, text, and multiples. Several projects explore color, typography, as well as digital methods. Students participate in a collaborative print exchange in addition to completing individual projects. Normally offered in alternate years. ARTS 219 and 220 are complementary courses addressing similar concepts but different techniques and may be elected in either order. Studio fee of $35.",105 or 109 or permission of the instructor required.,"Arts, Music, Theatre, Film, Video",,,MTh,09:50 am - 12:20 pm,Pendleton Hall West 218,,, ,N/A,,, 
12087,201109,ARTS,314,1,1,Offered first semester,10,15,,Advanced Drawing,Andrea S. Evans,"Aimed towards studio art and architecture majors wishing to strengthen their visual, conceptual and spatial flexibility in drawing. Building upon methods introduced in previous courses, this studio reconsiders drawing as a process of visual thinking as well as an art form. Classwork includes observational exercises including various systems of visual perspective, technical experimentation including work in color, sketchbooks, critiques, and field trips. Following a period of interactive studio research, exploration and dialogue, each student completes a body of self-directed work. ARTS 314 may be repeated, ordinarily for a maximum of two semesters.","105 and one of the following: 109, 216, 217 or MIT 4.101 or permission of the instructor required.","Arts, Music, Theatre, Film, Video",,,TF,01:30 pm - 04:00 pm,Pendleton Hall West 321,,, ,N/A,,, 
12088,201109,GEOS,101,1,1,Offered first semester,17,42,,Earth Processes and the Environment with Laboratory,Daniel J. Brabander,"The Earth is home to more than six billion people and millions of kinds of animals and plants. Geologic processes both rapid (earthquakes and landslides) and slow (mountain building and sea level rise) are intimately linked with sustaining this diversity of life. This course will examine these and other processes in which the atmosphere, geosphere, and biosphere are linked via the flow of energy and mass. Laboratory exercises and field trips will introduce skills needed to observe and document processes shaping our environment. Problem solving in small groups during class time will foster critical thinking, and classroom debates between larger teams will focus research and communications skills on current issues in geosciences such as building and removing dams, and the science surrounding global climate change.",Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken 102.,Fulfills the Quantitative Reasoning overlay course requirement,Natural and Physical Science,,MTh,08:30 am - 09:40 am,Observatory 114,,, ,N/A,,, 
12089,201109,GEOS,101,2,1,Offered first semester,34,42,,Earth Processes and the Environment with Laboratory,Daniel J. Brabander,"The Earth is home to more than six billion people and millions of kinds of animals and plants. Geologic processes both rapid (earthquakes and landslides) and slow (mountain building and sea level rise) are intimately linked with sustaining this diversity of life. This course will examine these and other processes in which the atmosphere, geosphere, and biosphere are linked via the flow of energy and mass. Laboratory exercises and field trips will introduce skills needed to observe and document processes shaping our environment. Problem solving in small groups during class time will foster critical thinking, and classroom debates between larger teams will focus research and communications skills on current issues in geosciences such as building and removing dams, and the science surrounding global climate change.",Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken 102.,Fulfills the Quantitative Reasoning overlay course requirement,Natural and Physical Science,,TF,09:50 am - 11:00 am,Observatory 114,,, ,N/A,,, 
12109,201109,HIST,272,1,1,Offered first semester,20,25,,Political Economy of Development in Colonial and Postcolonial South Asia,Nikhil Rao,"In 1947, India was partitioned into India and Pakistan. Since then, these countries have wrestled with issues of governance and development, but colonial rule casts a long shadow over their efforts. This course introduces students to the complex politico-economic landscape of the subcontinent by examining how the idea of development changes in modern South Asian history. How are developmental efforts embedded in contexts of politics, society, and culture? How do political systems affect decisions? This course considers these questions by examining themes such as: the colonial state's construction of railway and irrigation networks; Gandhi's critique of industrialization; Nehru's vision of an industrial economy; the challenges posed by Partition and militarization of Pakistan; the Green Revolution; the onset of economic deregulation.",None,Historical Studies,,,MTh,11:10 am - 12:20 pm,Founders Hall 120,,, ,N/A,,, 
12113,201109,PSYC,101,5,A,Active,27,25,,Introduction to Psychology,Kyra Kulik-Johnson,"An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.",None,Social and Behavioral Analysis,,,MTh,08:30 am - 09:40 am,Science Center 270,,, ,N/A,,, 
12115,201109,PSYC,219,1,1,Offered first semester,25,30,,Biological Psychology,Katherine R. Steinmetz,"Introduction to the biological bases of behavior. Topics include structure and function of the nervous system, sensory processing, sleep, reproductive behavior, language, and mental disorders.","101, AP credit or permission of instructor. Not open to students who have taken NEUR 200 or [BISC 213].",Epistemology and Cognition,Social and Behavioral Analysis,,MTh,11:10 am - 12:20 pm,Science Center 256,,, ,N/A,,, 
12122,201109,SOC,334,1,2,Offered second semester,16,15,,Consumer Culture,Markella B. Rutherford,"How and why does consumerism exercise so great an influence on global culture today? How are our institutions and relationships shaped and transformed by the forces of commodification and consumerism? Are there any realms of life that ought to be free from the market-driven forces of commodification? Can consumerism offer a positive means of cultural critique to processes we wish to resist? In this seminar, we explore the history of consumer culture in the U.S. and globally, with special attention to understanding the effects of commodification upon the self, human relationships, and social institutions. We will consider both classical and contemporary critiques of commodification and consumerism, as well as arguments for the liberatory dimensions of consumer society.",100-level sociology course or permission of instructor; preference will be given to sociology majors.,Social and Behavioral Analysis,,,T,01:30 pm - 04:00 pm,Pendleton Hall West 116,,, ,N/A,,, 
12126,201109,NEUR,300,1,2,Offered second semester,13,12,,Capstone Seminar in Neuroscience,Barbara S. Beltz,"In this capstone seminar for neuroscience majors, students will give group presentations of articles on cutting edge areas of neuroscience research. The authors of these articles will be invited to campus to present their research and meet with the class. Some of the topics to be discussed include: developmental neuroscience, computational and systems neuroscience, cognitive neuroscience, learning and memory and neurodegenerative disorders. In addition, careers in neuroscience will be discussed.",200. Open only to junior and senior neuroscience majors.,Epistemology and Cognition,Natural and Physical Science,,TF,11:10 am - 12:20 pm,Science Center 104,,, ,N/A,,, 
12127,201109,NEUR,300,2,2,Offered second semester,13,12,,Capstone Seminar in Neuroscience,Sharon M. Gobes,"In this capstone seminar for neuroscience majors, students will give group presentations of articles on cutting edge areas of neuroscience research. The authors of these articles will be invited to campus to present their research and meet with the class. Some of the topics to be discussed include: developmental neuroscience, computational and systems neuroscience, cognitive neuroscience, learning and memory and neurodegenerative disorders. In addition, careers in neuroscience will be discussed.",200. Open only to junior and senior neuroscience majors.,Epistemology and Cognition,Natural and Physical Science,,TF,11:10 am - 12:20 pm,Science Center 261A,,, ,N/A,,, 
12128,201109,MUS,101,1,2,Offered second semester,14,25,,Music of the Sphere,"Tamar Barzel,Gurminder K. Bhogal","Did you know that 'hocketing patterns,' or rhythms that interlock, are important in European medieval music and African American funk from the 1970s? Or that the small variations in musical pitch that lend such expressive power to Indian classical music are barely present in the classical music of Western Europe? This course offers a cross-cultural listening encounter with musical expressions from around the globe. Using a case-study approach, we will consider the commonalities and differences among classical, jazz, pop, and traditional music from many continents. Our auditory journeys will introduce you to various musical systems, instruments, composers, performers, and social settings for engaging with music. Open ears are the only prerequisite.",None,"Arts, Music, Theatre, Film, Video",,,MTh,01:30 pm - 02:40 pm,Jewett Art Center 106,,, ,N/A,,, 
12129,201109,MUS,209,1,2,Offered second semester,15,25,,A History of Jazz,Tamar Barzel,"In the 1910s, African American musicians in New Orleans developed a new kind of dance music that took the art of improvisation to unprecedented heights and transformed the concept of musical time. Some likened the new music to an electric jolt: it swept the nation's dance floors and sent signals of social change over its radio waves. Jazz has since reinvented itself as a modernist art form and an occasion for political protest. In our historical survey of jazz we will cultivate a listening praxis that engages us with jazz's sounds in cultural and historical context. We will learn how to distinguish among genres, identify major artists, and African American, Latin American, and European influences. Our class will feature visits by professional musicians.",None,"Arts, Music, Theatre, Film, Video",Historical Studies,,MTh,09:50 am - 11:00 am,Jewett Art Center 209,,, ,N/A,,, 
